SMILES,Name,hit
O=c1c(O)c(-c2ccccc2)oc2cccc(O)c12,"3,5-DIHYDROXYFLAVONE",0.0
O=C(O)C1CC(C2CCCCN2)CN2CCCCC12,APHYLLIC ACID,0.0
NCc1cccnc1,PICOLAMINE,0.0
CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,DIACERIN,0.0
O=C(O)C1CCCN1,PROLINE (L),0.0
CN(C)CCN(Cc1cccs1)c1ccccn1.Cl,METHAPYRILENE HYDROCHLORIDE,0.0
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,CHENODIOL,0.0
CC(C)c1c(O)ccc2c1CCC1C(C)(C=O)CCCC21C,TOTARALOLAL,0.0
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,CAMPTOTHECIN,0.0
CN(C)Cc1c[nH]c2ccccc12,GRAMINE,0.0
CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,AMITRIPTYLINE HYDROCHLORIDE,0.0
C=C1C(=O)OC2C1CCC(C)=CCCC1(C)OC21,PARTHENOLIDE,0.0
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1.Cl,BUPROPION,0.0
CCOc1ccc(NC(=O)CC(C)O)cc1,BUCETIN,0.0
Cc1cccc(O)c1,METACRESOL,0.0
CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,MEGESTROL ACETATE,0.0
COc1cc2c(cc1-c1coc3c4c(ccc3c1=O)OC(C)(C)CC4)OCO2,JAMAICIN,0.0
CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(O)C1O,PROSCILLARIDIN A,0.0
CC(=O)OC1CC2CCC1(C)C2(C)C,BORNYL ACETATE,0.0
COCCCOc1cc(CC(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC.O=C(O)C=CC(=O)O,ALISKIREN HEMIFUMARATE,0.0
FC(F)(F)C(Cl)Br,HALOTHANE,0.0
CC(CC(=O)C1OC1(C)C)C1C(=O)CC2(C)C3=CCC4C(C)(C)C(OC5OCC(O)C(O)C5O)CCC45CC35C(O)CC12C,CIMICIFUGOSIDE H1,0.0
O=C1NS(=O)(=O)c2ccccc21,SACCHARIN,0.0
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,NIFLUMIC ACID,0.0
CC1(C)OC2CC3C4CCC5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(C(=O)CCl)O1,HALCINONIDE,0.0
CC1C(=O)CCC2C1(C)CCC1C2(C)CCC2(C)C3CC(C)(C)CCC3(C)CCC12C,FRIEDELIN,0.0
CC1=CCc2c(cc3oc(C)cc(=O)c3c2O)OC1,PTAEROXYLIN,0.0
CN1CC(O)C2=CC(=NNC(N)=O)C(=O)C=C21,CARBAZOCHROME,0.0
CC(=O)Oc1ccc(-c2cc(=O)c3c(OC(C)=O)cc(OC(C)=O)cc3o2)cc1,APIGENIN TRIACETATE,0.0
CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,NORDIHYDROGUARETIC ACID,0.0
CCCCCCCCCCCCCCCCCCCCCCO,DOCOSANOL,0.0
C#CCCCCCCCCCCCC(O)CC(O)CO.C=CCCCCCCCCCCCC(O)CC(O)CO,AVOCATIN B,0.0
CCCC(CCC)C(=O)[O-].[Na+],VALPROATE SODIUM,0.0
Cl.NCCCC(N)C(=O)O,ORNITHINE HYDROCHLORIDE,0.0
CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,CHLORMEZANONE,0.0
CC1(C)C(=O)C2CC3(O)C4=CC(=O)OC(c5ccoc5)C4(C)CCC3C(C)(C2=O)C1CC(=O)O,8-HYDROXYCARAPINIC ACID,0.0
COC(=O)CC1C(C)(C)C(OC(C)=O)C2CC3C4CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O,DIHYDROFISSINOLIDE,0.0
O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,DANTHRON,0.0
CCCCOC(=O)C1=CC(=O)CC(C)(C)O1,BUTOPYRONOXYL,0.0
CC(=O)OC(C)C[N+](C)(C)C.[Cl-],METHACHOLINE CHLORIDE,0.0
CCN(CC)CCNC(=O)COc1ccc(OC)cc1.Cl,MEFEXAMIDE HYDROCHLORIDE,0.0
CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2O,EPIANDROSTANEDIOL,0.0
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O.Cl,ONDANSETRON HYDROCHLORIDE,0.0
Cc1ccc(C2OC(CO)C(O)C(O)C2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,CANAGLIFLOZIN,0.0
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,MICONAZOLE NITRATE,0.0
O=C(CNC(=O)c1ccc(Cl)cc1)NO,BENURESTAT,0.0
CCc1cc(C(N)=S)ccn1,ETHIONAMIDE,0.0
Cn1c([N+](=O)[O-])cnc1COC(N)=O,RONIDAZOLE,0.0
O=C(O)C=Cc1ccc(O)c(O)c1,CAFFEIC ACID,0.0
Cl.c1ccc(CC2=NCCN2)cc1,TOLAZOLINE HYDROCHLORIDE,0.0
Cc1occc(=O)c1O,LARIXINIC ACID,0.0
CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1.Cl,PIPERIDOLATE HYDROCHLORIDE,0.0
CCN(CC)C(=O)c1cccc(C)c1,DIETHYLTOLUAMIDE,0.0
CC1CCC2C(C)(CO)C(O)CCC2(C)C12CCC(CO)(CCO)O2,LAGOCHILIN,0.0
C=CCN=C=S,ALLYLISOTHIOCYANATE,0.0
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,RIBOFLAVIN,0.0
CC(=O)OC1CC(OC(C)=O)C2(C)C(CC(O)C3(C)C2CCC2(C)C(c4ccoc4)OC(=O)C4OC423)C1(C)C,7-DEACETYLKHIVORIN,0.0
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)([O-])O)c2cc1C.[Na+],RIBOFLAVIN 5-PHOSPHATE SODIUM,0.0
O=c1c(O)c(-c2ccc(O)cc2)oc2ccccc12,"3,4'-DIHYDROXYFLAVONE",0.0
CC1(C)C=Cc2c(c3c(c4c(=O)c(-c5ccc(O)c(O)c5)coc24)OC(C)(C)CC3)O1,ISOPOMIFERIN,0.0
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+],DICLOXACILLIN SODIUM,0.0
O=C(CCBr)N1CCN(C(=O)CCBr)CC1,PIPOBROMAN,0.0
CCC(C)C(=O)OC1CC2(C)C(c3ccoc3)OC(=O)CC23OC2(C)OC34C(OC(=O)C(C)C)C3(O)C(OC(=O)C5(C)OC5C)C5(C)CC3(O)C(C)(C5CC(=O)OC)C14O2,ENTANDROPHRAGMIN,0.0
CC(=O)NC1CCSC1=O,CITIOLONE,0.0
Cl.Cl.O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,CETIRIZINE HYDROCHLORIDE,0.0
CC(=O)OC1CC(OC(C)=O)C2(C)C(CC(OC(C)=O)C3(C)C2CCC2(C)C(c4ccoc4)C(=O)C4OC423)C1(C)C,KHAYANTHONE,0.0
O=c1cc(-c2cccc(O)c2)oc2ccc(O)cc12,"3',6-DIHYDROXYFLAVONE",0.0
CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,LORNOXICAM,0.0
COc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O,PHYSCION,0.0
CC(=O)NC(CCC(N)=O)C(=O)O,ACEGLUTAMIDE,0.0
COc1cc(C=O)ccc1O,VANILLIN,0.0
CC(=O)OC1CCC2(C)C(CCC3C2CC(=O)C2(C)C3CC3OC4(CCC(C)CO4)C(C)C32)C1,HECOGENIN ACETATE,0.0
Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,TOLNAFTATE,0.0
CNCCCN1c2ccccc2CCc2ccccc21.Cl,DESIPRAMINE HYDROCHLORIDE,0.0
NC(Cn1ccc(=O)c(O)c1)C(=O)O,MIMOSINE,0.0
Cl.NCc1ccc(S(N)(=O)=O)cc1,MAFENIDE HYDROCHLORIDE,0.0
CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2.O=C(O)C=CC(=O)O,ACEPROMAZINE MALEATE,0.0
Cl.Clc1ccccc1CN1CCc2sccc2C1,TICLOPIDINE HYDROCHLORIDE,0.0
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,GLIMEPIRIDE,0.0
Cl.NCCc1ccccc1,PHENETHYLAMINE HYDROCHLORIDE,0.0
COc1ccc(C=CC(=O)c2ccccc2)cc1,4-METHOXYCHALCONE,0.0
CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12.Cl,BENZYDAMINE HYDROCHLORIDE,0.0
CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,TENOFOVIR,0.0
COc1cccc(O)c1O,3-METHOXYCATECHOL,0.0
O=C(C=Cc1ccc(O)c(O)c1)C=C(O)C=Cc1ccc(O)c(O)c1,DI-O-DEMETHYLCURCUMIN,0.0
Br.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,CITALOPRAM HYDROBROMIDE,0.0
NC(=O)CN1CCCC1=O,PIRACETAM,0.0
O=S(=O)([O-])CCS.[Na+],MESNA,0.0
COc1ccc(OC)c(C(O)C(C)N)c1.Cl,METHOXAMINE HYDROCHLORIDE,0.0
Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,SULCONAZOLE NITRATE,0.0
CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12.Cl,TERBINAFINE HYDROCHLORIDE,0.0
Cc1c(O)c(=O)ccn1C,DEFERIPRONE,0.0
C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-],MEPENZOLATE BROMIDE,0.0
Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1cc(O)c(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1cc(O)c(O)c(O)c1)C(O)C2,KATACINE,0.0
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)[O-].[Ca+2],ROSUVASTATIN CALCIUM,0.0
CC1(Cn2ccnn2)C(C(=O)O)N2C(=O)CC2S1(=O)=O,TAZOBACTAM,0.0
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,CEFADROXIL,0.0
CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,beta-CAROTENE [2mM],0.0
NC(CC(=O)O)C(=O)O,ASPARTIC ACID (L),0.0
Cl.NC(Cc1ccc(Cl)cc1)C(=O)O,FENCLONINE (+/-),0.0
CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1.O=S(=O)(O)O,BUTACAINE SULFATE,0.0
C=CCCCCCCCCCCCc1ccco1,AVOCADENOFURAN,0.0
NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,CHLORTHALIDONE,0.0
CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)C=CC(=O)O,CARBINOXAMINE MALEATE,0.0
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,TEMEFOS,0.0
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,RESERPINE,0.0
Cc1ccsc1C=CC1=NCCCN1C.O=C(O)CC(O)(CC(=O)O)C(=O)O,MORANTEL CITRATE,0.0
NC(=O)NC1NC(=O)NC1=O,ALLANTOIN,0.0
COS(=O)(=O)[O-].COc1cc(N)cn[n+]1-c1ccccc1,AMEZINIUM METILSULFATE,0.0
OCC(O)C(O)C(O)CO,ADONITOL,0.0
Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,CIANIDANOL [+-catechin],0.0
COc1ccc(-c2cc(=O)c3c(O)cc(OC)c(OC)c3o2)c(OC)c1,"5-HYDROXY-2',4',7,8-TETRAMETHOXYFLAVONE",0.0
O=C(Nc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1)c1cc(I)cc(I)c1O,RAFOXANIDE,0.0
COc1cc2c(cc1OC)C(C)NCC2,SALSOLIDINE,0.0
CC(=O)NCCCCCC(=O)O,ACEXAMIC ACID,0.0
CC12CCC(O)CC1CCC1C2CC(O)C2(C)C(C3=CC(=O)OC3)CCC12O,DIGOXIGENIN,0.0
Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,TRIHEXYPHENIDYL HYDROCHLORIDE,0.0
C=C1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,EXEMESTANE,0.0
CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,EQUILIN,0.0
CN1CCN2c3ncccc3Cc3ccccc3C2C1,MIRTAZAPINE,0.0
CCOC(=O)Nc1nc2ccccc2[nH]1,LOBENDAZOLE,0.0
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N.O=C(O)C=CC(=O)O,FLUPIRTINE MALEATE,0.0
COc1cc2c(cc1C=O)OCO2,"2-METHOXY-4,5-METHYLENEDIOXYBENZALDEHYDE",0.0
COC(=O)c1c(C)c2c(c(C)c1O)OC(=O)c1c(C)c(Cl)c(O)c(Cl)c1O2,LEOIDIN [10mg],0.0
CC(O)CC(C)(C)O,HEXYLENE GLYCOL,0.0
C[N+](C)(C)CC(O)CC(=O)[O-],LEVOCARNITINE,0.0
COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,TETRABENAZINE ,0.0
C=CCc1cc(OC)c2c(c1OC)OCO2,APIOLE,0.0
c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,PIRIBEDIL HYDROCHLORIDE,0.0
O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O,ALRESTATIN,0.0
O=C1OC(C(O)CO)C(O)=C1O,ASCORBIC ACID,0.0
COc1cc2c(cc1OC)CC(=O)N(CCCN(C)CC1Cc3cc(OC)c(OC)cc31)CC2.Cl,IVABRADINE HYDROCHLORIDE,0.0
CCC(N)C(O)c1ccc(O)c(O)c1.Cl,ETHYLNOREPINEPHRINE HYDROCHLORIDE,0.0
COc1ccc2c(c1)OC1COc3cc(OC)c(OC)cc3C1C2=O,MUNDOSERONE,0.0
NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,MELPHALAN,0.0
O=c1cc(-c2ccccc2O)oc2ccc(O)cc12,"6,2'-DIHYDROXYFLAVONE",0.0
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,ETHOXZOLAMIDE,0.0
Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1.Cl,TOLPERISONE HYDROCHLORIDE,0.0
CN1CC(CNC(=O)OCc2ccccc2)CC2c3cccc4c3c(cn4C)CC21,METERGOLINE,0.0
C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,DESOGESTREL,0.0
CS(=O)(=O)[O-].C[n+]1ccccc1C=NO,PRALIDOXIME MESYLATE,0.0
OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,GLUCITOL-4-GLUCOPYANOSIDE,0.0
COc1ccc(-c2coc3c(OC)c(OC)cc(O)c3c2=O)cc1,"ISOTECTORIGENIN, 7-METHYL ETHER",0.0
CCCOc1ccc2nc(NC(=O)OC)[nH]c2c1,OXIBENDAZOLE,0.0
COc1ccc(C(=O)C=Cc2ccccc2)cc1,4'-METHOXYCHALCONE,0.0
COc1ccc(CN2CCNCC2)c(OC)c1OC.Cl.Cl,TRIMETAZIDINE DIHYDROCHLORIDE,0.0
CCOC(=O)c1cncn1C(C)c1ccccc1,ETOMIDATE,0.0
CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,RACECADOTRIL,0.0
O=C(O)C=CC(=O)O.c1ccc2nc(N3CCNCC3)ccc2c1,QUIPAZINE MALEATE,0.0
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,ATENOLOL,0.0
Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1,AMINOPTERIN,0.0
Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CCC2C)c1,SUVOREXANT,0.0
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)[O-])c3cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)[O-])c5cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c45)ccc3C)c2)c1.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],SURAMIN HEXASODIUM,0.0
CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2O,ESTRAMUSTINE,0.0
CC(=O)OC1CC(OC(C)=O)C2(C)C(CC(OC(C)=O)C3(C)C4=CC(=O)OC(c5ccoc5)C4(C)CCC32)C1(C)C,DEOXYKHIVORIN,0.0
C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1.O=C([O-])C(O)C(O)C(=O)O.O=C([O-])C(O)C(O)C(=O)O,PENTOLINIUM TARTRATE,0.0
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C.O=P(O)(O)O,DISOPYRAMIDE PHOSPHATE,0.0
CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,PANTETHINE,0.0
NCCCC(N)CC(=O)NC1CNC(=O)C(C2CC(O)NC(N)=N2)NC(=O)C(=CNC(N)=O)NC(=O)C(CO)NC(=O)C(CO)NC1=O.O=S(=O)(O)O,VIOMYCIN SULFATE,0.0
OCC1OC(Oc2ccc(O)cc2)C(O)C(O)C1O,ARBUTIN,0.0
CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C.O=C(O)C=CC(=O)O,TRIMEBUTINE MALEATE,0.0
NC1CCCCC1N.O=C1O[Pt]OC1=O,OXALIPLATIN,0.0
CC(C)c1c(O)ccc2c1CCC1C(C)(C)CCCC21C,TOTAROL,0.0
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,SUMATRIPTAN,0.0
CC(C)(Oc1ccc(Cl)cc1)C(=O)O,CLOFIBRIC ACID,0.0
CN1C(C)(C)CCCC1(C)C.O=C(O)C(O)C(O)C(=O)O,PEMPIDINE TARTRATE,0.0
CC(C)c1c(O)ccc2c1CCC1C(C)(C)C(=O)CCC21C,TOTAROLONE,0.0
O.OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,D-LACTITOL MONOHYDRATE,0.0
COc1cc(C)c(C(=O)O)c(OC(C)=O)c1,ACETYL EVERNINIC ACID,0.0
CC1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C1(C)O)C23,MONOCROTALINE,0.0
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,RETINOL,0.0
COC(=O)C(N)CS.Cl,MECYSTEINE HYDROCHLORIDE,0.0
O=C(O)C1(O)CC(O)C(O)C(O)C1,QUINIC ACID,0.0
Nc1ccc(S(=O)(=O)[N-]c2cnc3ccccc3n2)cc1.[Na+],SULFAQUINOXALINE SODIUM,0.0
NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)[O-].[Na+],LEVOTHYROXINE SODIUM,0.0
O=c1cc(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,HIERACIN,0.0
N#C[Fe-2](C#N)(C#N)(C#N)(C#N)N=O.O.O.[Na+].[Na+],SODIUM NITROPRUSSIDE DIHYDRATE,0.0
NC(=O)C1CCCN1C(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1,PROTIRELIN,0.0
CC(=O)Nc1ccc(OC(=O)c2ccccc2O)cc1,ACETAMINOSALOL,0.0
COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC.O=S(=O)([O-])c1ccccc1.O=S(=O)([O-])c1ccccc1,ATRACURIUM BESYLATE,0.0
O=c1cc(-c2ccccc2)oc2ccccc12,FLAVONE,0.0
CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,LANATOSIDE C,0.0
COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,ASPARTAME,0.0
COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CC[N+]1(C)C.Cl.O.O.O.O.O.[Cl-],TUBOCURARINE CHLORIDE PENTAHYDRATE,0.0
CCC1(C)CC(=O)NC1=O,ETHOSUXIMIDE,0.0
Cc1cnc(C(=O)O)c[n+]1[O-],ACIPIMOX,0.0
Cc1cc(C=Cc2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1.O=C([O-])c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,PYRVINIUM PAMOATE,0.0
CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,NONOXYNOL-9,0.0
CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)CCCC(N)C(=O)[O-])C2SC1.[Zn+2],CEPHALOSPORIN C Zn,0.0
O=c1c2cc(O)c(O)cc2oc2cc(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12,MANGIFERIN,0.0
O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,GALANGIN,0.0
COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)CC(C(C)C)O4,DIHYDROROTENONE,0.0
CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1.Cl,ACECAINIDE HYDROCHLORIDE,0.0
Nc1nc(=O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,FOLIC ACID,0.0
CCOC(=O)c1c(C)cc(O)cc1O,ETHYL ORSELLINATE,0.0
CCC(C)C1OC2(C=CC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(NC(C)=O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,EPRINOMECTIN,0.0
C[N+](C)(C)CC(=O)[O-].Cl,BETAINE HYDROCHLORIDE,0.0
CC(C)c1c(CN(C)C(C)Cc2ccccc2)n(C)n(-c2ccccc2)c1=O,FAMPROFAZONE,0.0
COc1c(-c2ccccc2)oc2cc(O)cc(O)c2c1=O,GALANGIN 3-O-METHYL ETHER,0.0
CC(=O)OC1CC2C(C)(C)C(O)CCC2(C)C2CCC3(C)C(c4ccoc4)OC(=O)C4OC43C12C,GEDUNOL,0.0
NC(=O)c1cn(Cc2c(F)cccc2F)nn1,RUFINAMIDE,0.0
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,FLUCONAZOLE,0.0
Cl.c1cncc(C2CCCCN2)c1,ANABASINE HYDROCHLORIDE,0.0
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,FENOFIBRATE,0.0
CC(C)c1ccc2c(c1O)CCC1C3=C(CCC21C)C(=O)OC3,TRIPTOPHENOLIDE,0.0
Clc1ccc(CON=C(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,OXICONAZOLE NITRATE,0.0
Cl.Cl.NCCCCN,PUTRESCINE DIHYDROCHLORIDE,0.0
CC12CC3CC(C)(C1)CC(N)(C3)C2.Cl,MEMANTINE HYDROCHLORIDE,0.0
CCC1(C)OC(=O)N(C)C1=O,PARAMETHADIONE,0.0
Cc1ncc([N+](=O)[O-])n1CC(C)O,SECNIDAZOLE,0.0
O=C([O-])CCNC(=O)c1ccc(N=Nc2ccc(O)c(C(=O)[O-])c2)cc1.[Na+].[Na+],BALSALAZIDE DISODIUM,0.0
CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12.Cl,VARDENAFIL HYDROCHLORIDE,0.0
O=C(O)c1ccccc1O,SALICYLIC ACID,0.0
Cl[Pt]Cl.N.N,CISPLATIN,0.0
NC(C(=O)O)C(O)C(O)C(O)CO,GLUCOSAMINIC ACID,0.0
c1ccc2[nH]c(-c3cscn3)nc2c1,THIABENDAZOLE,0.0
CC1(C)C=Cc2c(c3c(c4c(=O)c(-c5ccc(O)cc5)coc24)OC(C)(C)CC3)O1,ISOOSAJIN,0.0
CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC.Cl,PROPOXYCAINE HYDROCHLORIDE,0.0
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,INDAPAMIDE,0.0
CC1=NCCc2c1[nH]c1cc(O)ccc21.Cl.O.O,HARMALOL HYDROCHLORIDE DIHYDRATE,0.0
CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,BECLOMETHASONE DIPROPIONATE,0.0
Cl.NC(Cc1ccccc1)C(=O)O,D-PHENYLALANINE,0.0
CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,MILTEFOSINE [5mM],0.0
COc1cc(C)c2c(=O)c(-c3ccccc3)coc2c1,METHOXYVONE,0.0
C=CCSCC=C,DIALLYL SULFIDE,0.0
CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,OXYPHENCYCLIMINE HYDROCHLORIDE,0.0
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O.[Na+].[Na+],EDETATE DISODIUM,0.0
Cl.Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,HYDROXYZINE HYDROCHLORIDE,0.0
Nc1cc(-c2ccncc2)c[nH]c1=O,INAMRINONE,0.0
CC1(C)C(O)CC(O)C2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,"1,3-DIDEACETYL-7-DEACETOXY-7-OXOKHIVORIN",0.0
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(O)ccc3nc2-1,10-HYDROXYCAMPTOTHECIN,0.0
CC(CCC(=O)[O-])C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C.[Na+],DEHYDROCHOLATE SODIUM,0.0
CCNC1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,BRINZOLAMIDE,0.0
