SMILES,Name,hit_inh,hit_kill
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,trimethoprim,True,False
Cc1cc2c(cc1C(=C)c1ccc(cc1)C(O)=O)C(C)(C)CCC2(C)C,bexarotene,False,False
COc1cc(cc(OC)c1OC)C(=O)OCc1cccc(COC(=O)c2cc(OC)c(OC)c(OC)c2)n1,pirozadil,False,False
CC(C)(CCCCCC(O)CCCCCC(C)(C)C(O)=O)C(O)=O,bempedoic-acid,False,False
"C[C@@H](O)CO |&1:1,r|",propylene-glycol,False,False
Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(OC(F)(F)F)cc1,CTEP,False,False
COc1ccccc1C1(O)CCN(CCCn2c3ccccc3c3ccccc23)CC1,NNC-05-2090,False,False
"C[C@@H](Oc1ccccc1)C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O |a:12,13,18,&1:1|",phenethicillin,False,False
Cc1c(cnn1-c1nc(cs1)-c1cccc(c1)C(F)(F)F)C(=O)NCCCO,RWJ-50271,False,False
C[C@@H]1C(=O)O[C@H]2C[C@@]34[C@H]5C[C@@H](C(C)(C)C)[C@@]33[C@@H](O)C(=O)O[C@H]3O[C@@]4(C(=O)O5)[C@@]12O,ginkgolide-A,False,False
"O[C@@H](CN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1 |&1:1,r|",eliprodil,False,False
CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(Cl)[C@@H]1O)Oc1ccccc1,uprifosbuvir,False,False
OC(=O)c1cc(ccc1O)\N=N\c1ccc(O)c(c1)C(O)=O,olsalazine,False,False
CC(C)(O)[C@H]1CC[C@](C)(O1)[C@H]1[C@@H](O)C[C@@]2(C)[C@@H]3C[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]4[C@]5(C[C@@]35CC[C@]12C)CC[C@H](O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O)C4(C)C,astragaloside-a,False,False
[H][C@]1(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]2O)[C@@H](O[C@H]([C@H](NC(=O)c2nc(nc(N)c2C)[C@H](CC(N)=O)NC[C@@H](N)C(N)=O)C(=O)N[C@@H](C)[C@H](O)[C@@H](C)C(=O)N[C@H]([C@@H](C)O)C(=O)NCCc2nc(cs2)-c2nc(cs2)C(=O)NCCC[S+](C)C)c2c[nH]cn2)O[C@H](CO)[C@H](O)[C@H]1O,bleomycin,True,False
"CC(C)Cc1ccc(cc1)[C@@H](C)C(O)=O |&1:10,r|",ibuprofen,False,False
Nc1ncnc2n(nc(-c3cnc4[nH]ccc4c3)c12)C1CCCC1,PP-121,False,False
OB1OCc2cc(F)ccc12,tavaborole,False,False
"C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)\C=C\C=C\CC\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O |t:46,48,52,54,56,58|",nystatin,False,False
COCCCOc1cc2C[C@@H](C(C)C)n3cc(C(O)=O)c(=O)cc3-c2cc1OC,RG7834,False,False
"C[C@@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]34C)[C@@H]1CC=C2 |&1:1,&2:4,&3:5,&4:8,&5:14,&6:16,r,c:21|",androstenone,False,False
CC(C)(C)NC[C@@H](O)COc1cccc2[nH]c(=O)[nH]c12 |&1:6|,CGP-12177,False,False
Nc1ccc(cc1)-c1nc2ccc(cc2[nH]1)-c1nc2ccc(N)cc2[nH]1,Ro-90-7501,False,False
"O=[S@@](c1ccccc1)c1ccc2nnnn2n1 |&1:1,r|",Ro-106-9920,False,False
Cc1ccc2N=C3N(CC[C@@]3(O)C(=O)c2c1)c1ccccc1 |t:5|,blebbistatin-(-),False,False
CN(C\C=C\c1ccccc1)Cc1cccc2ccccc12,naftifine,False,False
CCC(=O)NC[C@@H]1C[C@H]1c1cccc2OCCc12,tasimelteon,False,False
Cc1onc(c1-c1ccc(cc1)S(N)(=O)=O)-c1ccccc1,valdecoxib,False,False
CN(CC#C)Cc1ccccc1,pargyline,False,False
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CS[C@@H](CN(CC(O)=O)C1=O)c1cccs1,temocapril,False,False
N#Cc1ccncn1,4-pyrimidinecarbonitrile,False,False
COc1ccc(cc1OC)S(=O)(=O)N1[C@@H](C(=O)N2CCC[C@H]2C(N)=O)[C@](O)(c2cc(Cl)ccc12)c1ccccc1Cl,relcovaptan,False,False
Cc1nc(N)sc1CCN,amthamine,False,False
CC1=CC(=O)NS(=O)(=O)O1 |t:1|,acesulfame-potassium,False,False
Cc1ccccc1NC(=N)Nc1ccccc1C,ditolylguanidine,False,False
Oc1ccc(Br)cc1-c1cc(-c2ccccc2)c(C#N)c(=O)[nH]1,TCS-PIM-1-1,False,False
CC(C)Oc1ccc(cc1C#N)-c1nc(no1)-c1cccc2[C@@H](CCc12)NCCC(O)=O |&1:22|,RP-001,False,False
COc1cccc(c1)C(=O)CCN[C@@H](C)[C@H](O)c1ccccc1,oxyfedrine,False,False
OC(=O)c1nn(CCc2ccccc2)cc1NC(=O)CSc1ccc(Br)cc1,KR-33494,False,False
"CC[C@]1(CCC(=O)NC1=O)c1ccc(N)cc1 |&1:2,r|",aminoglutethimide,False,False
"CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@H](CCCNC(N)=N)C(O)=O |a:23,41,&1:4,&2:8,&3:28|",dalargin,False,False
OC(=O)CCNC(=O)c1ccc(cc1)\N=N\c1ccc(O)c(c1)C(O)=O,balsalazide,False,False
CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(O)=O,GM-1485,False,False
CCCCN1CCC(CCC(=O)c2cc(Cl)c(N)cc2OC)CC1,RS-67333,False,False
CN1CCN(CC1)c1ccc(OC(F)(F)F)c(Nc2ncc3CCc4c(nn(CCO)c4-c3n2)C(N)=O)c1,NMS-1286937,False,False
"CCCC[C@@H](CC)CC[C@@H](CC(C)C)OS(O)(=O)=O |&1:4,&2:9|",sodium-tetradecyl-sulfate,False,False
NC(=O)c1cccc(c1)-c1cc(Nc2ccc(OC(F)(F)F)cc2)ncn1,GNF-2,False,False
CN(C)c1cccc(F)c1C(=O)NC(=O)Nc1ccc(Cl)cc1,clanfenur,False,False
BrC1C(Br)C(Br)C(Br)C(Br)C1Br,"1,2,3,4,5,6-hexabromocyclohexane",False,False
Fc1ccc(cc1)-c1cncc(CN2CCN(CC2)c2cccc3OCCOc23)c1,adoprazine,False,False
OC[C@H]1O[C@H](O)C[C@@H](O)[C@@H]1O,2-deoxyglucose,False,False
COc1ccc(cc1)[C@@H](CN(C)C)C1(O)CCCCC1 |&1:8|,venlafaxine,False,False
C1N2CN3CN1CN(C2)C3,methenamine,False,False
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,tyrphostin-AG-1478,False,False
O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,indoramin,False,False
OP(O)(=O)CN1CCN(CP(O)(O)=O)CCN(CP(O)(O)=O)CCN(CP(O)(O)=O)CC1,DOTMP,False,False
Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc12,olomoucine,False,False
"CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@@H]([C@H]2O)N(C)C)[C@@H](CC=O)C[C@@H](C)C(=O)\C=C\C(\C)=C\[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC |t:46,49|",tylosin,False,False
CC(=O)Oc1cccc2C(=O)c3cc(cc(OC(C)=O)c3C(=O)c12)C(O)=O,diacerein,False,False
CCCCOc1ccc(cc1Cl)-c1cncc(c1)C(=O)NCc1cccnc1N1CCOCC1,A-887826,False,False
COc1ccc(cc1)-c1cc(=S)ss1,anethole-trithione,False,False
C[C@@H]1CN(CC(=O)N2CC(C)(C)c3nc(CO)c(Cc4ccc(F)cc4)cc23)[C@@H](CN2CCOC[C@H]2C)CN1,ASTX660,False,False
Cn1c2ncn(CC3OCCO3)c2c(=O)n(C)c1=O,doxofylline,False,False
Cc1ncc(n1CCO)[N+]([O-])=O,metronidazole,False,False
Cn1ccc2cc(NC(=O)Nc3cccnc3)ccc12,SB-200646,False,False
C[C@@H](C1=C(CCN(C)C)Cc2ccccc12)c1ccccn1 |c:2|,dimethindene-(S)-(+),False,False
"C[C@@H](C(O)=O)c1ccc(c(F)c1)-c1ccccc1 |&1:1,r|",flurbiprofen-(+/-),False,False
c1[nH]nc(c1-c1ccnc2ccccc12)-c1ccccn1,LY364947,False,False
NC(=O)c1ccc2[nH]ccc2c1,SD-169,False,False
COc1ccc(Br)cc1NC(=O)Nc1cccc2n(Cc3ccnc(N)c3)ccc12,JI-101,False,False
COc1cc(ccc1S(=O)(=O)Nc1ccc2n(C)c(=O)c(C)cc2c1)C#N,NI-57,False,False
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C |&1:6|,disopyramide,False,False
Cc1sc(N)c(C(=O)c2cccc(c2)C(F)(F)F)c1C,PD-81723,False,False
CC(C)(C)c1ccc(cc1)S(=O)(=O)Nc1ccc(Cl)cc1C(=O)c1cc[n+]([O-])cc1,vercirnon,False,False
CC(C)n1c2cc(C)ccc2c(nc1=O)-c1ccccc1,proquazone,False,False
CN([C@@H](CN1CCCC1)c1ccc(cc1)-c1cccc(c1)C(N)=O)C(=O)CN1C(=O)COc2cc(Cl)c(Cl)cc12,GSK1562590,False,False
CCCCCCCCCCCCOS(O)(=O)=O,dodecyl-sulfate,False,False
CNCCC=C1c2ccccc2C=Cc2ccccc12 |c:13|,norcyclobenzaprine,False,False
CN(C(=S)Oc1ccc2ccccc2c1)c1cccc(C)c1,tolnaftate,False,False
OC(=O)c1cc2cc(Cc3cccnc3)ccc2o1,furegrelate,False,False
CCCCCC\C=C\C=C/CCCCCCCC(O)=O,"cis-9,trans-11-conjugated-linoleic-acid",False,False
Nc1cccc(c1)-c1cc2c(Oc3cccc(O)c3)ncnc2[nH]1,TWS-119,False,False
Cc1o[nH]c(=O)c1C[C@@H](N)C(O)=O |&1:8|,AMPA-(RS),False,False
Nc1nc(NCc2ccccc2)nc(n1)-c1ccccc1CO,ogerin,False,False
CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(O)=O,doconexent,False,False
[H][C@@]1(O[Sb]2(O)(O[Sb]34(O)O[C@H]([C@@H](O3)[C@]([H])(O4)[C@H](O)CO)C(O)=O)O[C@H]([C@H]1O2)C(O)=O)[C@H](O)CO,sodium-stibogluconate,False,False
Cn1cc(cn1)-c1cc2c(ncnn2c1)N1CCN(CC1)c1ncc(cn1)[C@@](C)(N)c1ccc(F)cc1,avapritinib,False,False
Nc1ncnc2n(CCOCP(O)(O)=O)cnc12,adefovir,False,False
C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,cabotegravir,False,False
Cc1c(F)cc(cc1-c1c(F)cn2c(nnc2c1F)C(C)(C)C)C(=O)NC1CC1,AL-8697,False,False
COc1ccccc1N1CCN(CCCCN2C(=O)CCC2=O)CC1,MM77,False,False
CC[C@@H]1\C=C(C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)C(\C)=C\[C@@H]1CC[C@@H](O)[C@@H](C1)OC |c:3|,ascomycin,False,False
COc1ccc(C[C@H](C)[C@H](C)Cc2ccc(OC)c(OC)c2)cc1OC,terameprocol,False,False
CN(C)CCCNC(=O)c1ccc(cc1)-c1cc(O)c2ncccc2c1,ML324,False,False
COC(=O)c1cccnc1,methyl-nicotinate,False,False
Fc1ccc(cc1)C(=O)NCCN1CCC(CC1)n1c2ccc(Cl)cc2[nH]c1=O,halopemide,False,False
C1CCC(CC1)N=C(NC12CC3CC(CC(C3)C1)C2)N1CCOCC1,PNU-37883,False,False
COC(=O)c1ccccc1NC(=O)c1ccc(F)cc1,EXO-1,False,False
CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c2cccc(c2)[C@@H]2CN(C)Cc3c(Cl)cc(Cl)cc23)c2cc(Cl)cc(Cl)c2C1,tenapanor,False,False
[O-][N+](=O)c1cc(Cl)ccc1S(=O)(=O)N1CCN(Cc2ccccc2)CC1,RN-1747,False,False
C[C@@H](CC(c1ccccc1)c1ccccc1)NC(C)(C)C |&1:1|,terodiline,False,False
CCNCCS(=O)(=O)NC[C@]1(SC(NC(=O)C(C)(C)C)=NN1C(=O)C(C)(C)C)c1ccccc1 |c:19|,litronesib,False,False
COc1cc(OC)cc(\C=C\c2ccc(O)cc2)c1,pterostilbene,False,False
OC(=O)CCC(=O)c1ccc(cc1)-c1ccccc1,fenbufen,False,False
Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1 |r|,ambroxol,False,False
CCCCOC(=O)c1ccc(O)cc1,butyl-paraben,False,False
C[C@@H]1CN(CC[C@]1(C(O)=O)c1ccccc1)[C@H]1CC[C@](CC1)(C#N)c1ccc(F)cc1,levocabastine,False,False
CN1CCN(CC1)[C@H]1Cc2ccccc2Sc2ccc(Cl)cc12 |&1:7|,clorotepine,False,False
CC(=O)NCC(=O)N1[C@H]2CC[C@@H]1c1cc(Nc3ncc(c(NC4CCC4)n3)C(F)(F)F)ccc21,PF-03814735,False,False
CCCOc1ccc2[C@H]3CC[C@]4(C)[C@H](CC[C@H]4[C@@H]3CCc2c1)OC,promestriene,False,False
OC(=O)C(Cc1ccccc1[N+]([O-])=O)=NNc1nc(cs1)-c1ccc(Cl)c(Cl)c1,4EGI-1,False,False
Oc1ccc(C(=O)c2cc(O)c(O)c(O)c2)c(O)c1O,exifone,False,False
CS(=O)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl,florfenicol,True,False
COC(=O)c1ccc(O)cc1,methylparaben,False,False
COc1ccc(cc1)C(=O)C(\Cc1cc(OC)c(OC)c(OC)c1)=C(/C(O)=O)c1ccc2OCOc2c1,PD-156707,False,False
COc1cc(CN2CCN(CC2)c2ccc(F)cc2)cc(OC)c1OC,V-51,False,False
NCc1ccccc1Sc1ccccc1CO,bipenamol,False,False
NC1=N[C@@](c2cccc(F)c12)(c1cccc(c1)-c1cncnc1)c1ccnc(c1)C(F)F |t:1|,AZD3839,False,False
Cc1nc2ccc(cc2[nH]1)-n1ncc(C(=O)c2cc3ccccc3[nH]2)c1N,CH-5183284,False,False
"CO\N=C(\C(=O)N[C@H]1[C@H]2SCC(C[N+]3(C)CCCC3)=C(N2C1=O)C(O)=O)c1csc(N)n1 |&1:7,&2:8,c:19|",cefepime,True,False
"CCC[N@@+]12[C@H]3C[C@]45[C@@H](O)[C@@H]3[C@@H](C[C@@H]1[C@@H]4N(C)c1ccccc51)[C@H](CC)[C@H]2O |a:4,6,10,13,22,25,&1:3,&2:7,&3:9,&4:12|",neo-gilurytmal,False,False
"CC1(C)CC(=O)C([C@@H]2C3=C(CC(C)(C)CC3=O)Oc3ccccc23)C(=O)C1 |&1:7,r,t:8|",L-152804,False,False
OC(=O)c1c(I)cc(I)c(NC(=O)CCCCC(=O)Nc2c(I)cc(I)c(C(O)=O)c2I)c1I,iodipamide,False,False
Nc1nc(Cl)nc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,2-chloroadenosine,False,False
CCCCC(=O)NCCc1c(Cc2ccccc2)[nH]c2ccccc12,DH-97,False,False
"CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC1c2ccccc2CCc2ccccc12 |r,THB:0:1:3.4:6.7.8|",deptropine,False,False
CC(=C)[C@@H]1[C@H]2OC(=O)[C@H]1[C@]1(O)C[C@H]3O[C@]33C(=O)O[C@H]2[C@]13C,picrotoxinin,False,False
COc1cccc(n1)-c1cc(F)ccc1[C@H]1Cc2nc(N)nc(C)c2C(=O)N1,NVP-HSP990,False,False
NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,nepafenac,False,False
CC[N+](CC)(CC)CCOc1ccc(\C=C\c2ccccc2)cc1,MG-624,False,False
Cc1nc(=O)c2CSCCc2[nH]1,DR-2313,False,False
COc1cc2C[C@H](CN(C)CCCN3CCc4cc(OC)c(OC)cc4CC3=O)c2cc1OC,ivabradine,False,False
CCCN[C@@H](C)C(=O)Nc1c(C)csc1C(=O)OC |&1:4|,articaine,False,False
N[C@@H](CC(N)=O)C(O)=O,L-asparagine,False,False
CS(=O)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl,thiamphenicol,False,False
OC(=O)Cn1nnnc1-c1ccsc1,WP921,False,False
COc1c(C)cnc(Cn2cc(C#CCC(C)(C)O)c3c(Cl)nc(N)nc23)c1C,EC-144,False,False
NC1(Cc2ccc(Cl)cc2)CCN(CC1)c1ncnc2[nH]ccc12,CCT128930,False,False
"CC1=C([C@@H](CC(=O)N1)c1ccc(cc1)C(F)(F)F)C(=O)Nc1cc2c[nH]nc2cc1F |&1:3,r,t:1|",GSK429286A,False,False
COc1ccc(cc1)C(=O)N1CCCC1=O,aniracetam,False,False
CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1,PJ-34,False,False
CC(=O)NCCCCCCNC(C)=O,hexamethylenebisacetamide,False,False
CC(=O)Oc1c(C)cccc1C(O)=O,cresopirine,False,False
CS(=O)(=O)c1ccc(cc1)-c1cnc(N)c(n1)C(=O)Nc1ccccc1,VE-821,False,False
OP(O)(=O)CN(CCN(CP(O)(O)=O)CP(O)(O)=O)CP(O)(O)=O,EDTMP,False,False
COC(=O)C1=CCCN(C)C1 |t:4|,arecoline,False,False
NC(N)=O,urea,False,False
CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,diloxanide,False,False
CC[C@H](NC(=O)c1c(NS(C)(=O)=O)c(nc2ccccc12)-c1ccccc1)c1ccccc1,pavinetant,False,False
"C[C@]12C[C@@]3(CC1=O)CC[C@H]1[C@@](C)(CCC[C@@]1(C)C(O)=O)[C@@H]3CC2 |a:1,3,9,10,15,&1:20|",isosteviol,False,False
Cn1cc[nH]c1=S,methimazole,False,False
COc1ccc2cc(ccc2c1)[C@H](C)C(O)=O,naproxen,False,False
CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H]1O[C@@H]1C(O)=O,loxistatin-acid,False,False
OCc1cccnc1,nicotinyl-alcohol-tartrate,False,False
CC1(C)OCCn2c1nc1c(nc(nc21)-c1cnc(N)nc1)N1CCOCC1,GDC-0084,False,False
"CCCCCCCCCCCC(=O)OC[C@@H](O)CO |&1:15,r|",glycerol-monolaurate,False,False
COc1cc2CC[n+]3cc4c(OC)c(OC)ccc4cc3-c2cc1OC,palmatine-chloride,False,False
"C[C@H]1CCc2c(Br)c(F)c(Br)cc2N1C=O |&1:1,r|",CE3F4,False,False
C[S+](CC[C@H](N)C(O)=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12,ademetionine,False,False
Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)n1c2ccccc2[nH]c1=O,benperidol,False,False
Nc1nc(=O)n(cc1Cl)[C@H]1C[C@@H](O)[C@@H](CO)O1,cytochlor,False,False
"C[C@@H](NC(=O)CCc1nc(=O)c2ccccc2[nH]1)c1ccccc1 |&1:1,r|",ME0328,False,False
CCOC(=O)CCNc1cc(nc(n1)-c1ccccn1)N1CCc2ccccc2CC1,GSK-J4,False,False
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C |t:15|,hydrocortisone-acetate,False,False
C[C@@H](N)Cc1c[nH]c2ccc(O)cc12 |&1:1|,alpha-methylserotonin,False,False
"CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12 |c:14,t:12|",simvastatin,False,False
CN[C@H](CC(O)=O)C(O)=O,NMDA,False,False
CN1c2cc3c(cc2N=C(c2ccc(cc2)C(O)=O)c2ccccc12)C(C)(C)CCC3(C)C |t:9|,LE-135,False,False
ONC(=O)c1ccc(O)c(O)c1,didox,False,False
"CC(C)=C[C@H]1[C@@H](C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C |&1:4,&2:5,r|",phenothrin,False,False
C[C@@]1(CCCN1)c1nc2cccc(C(N)=O)c2[nH]1,veliparib,False,False
CN1C(=O)N(C(=O)[C@]11CN(Cc2cc(cs2)C(O)=O)C[C@H]1c1ccc(cc1)C#N)c1cc(Cl)cc(Cl)c1,BMS-587101,False,False
CCCCc1nn(-c2ccccc2C(F)(F)F)c(=O)n1Cc1ccc(cc1)-c1ccccc1S(=O)(=O)NC(=O)c1sccc1C,L-161982,False,False
NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,protirelin,False,False
COc1cc2n(C)c(=O)n(C)c2cc1NS(=O)(=O)c1ccc(Br)cc1C,OF-1,False,False
Nc1cc(F)ccc1NC(=O)\C=C\c1cnn(C\C=C\c2ccccc2)c1,RGFP966,False,False
COc1ccc(Cl)cc1NC(=O)Nc1cc(C)nc2ccccc12,PQ-401,False,False
Cn1cnc2[nH]c(=O)[nH]c(=O)c12,7-methylxanthine,False,False
Clc1ccc(CO\N=C(/Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,oxiconazole,False,False
CCN1CCC[C@H]1CNC(=O)c1cc(ccc1OC)S(N)(=O)=O,levosulpiride,False,False
Brc1cnc(Nc2cccc(NC(=O)N3CCCC3)c2)nc1NCCc1cnc[nH]1,BX-912,False,False
CN(CCOc1ccc(cc1C(C)(C)C)-c1ccc2OCOc2c1)CC(O)=O,LY2365109,False,False
Oc1ccc(cc1)C1(OC(=O)c2ccccc12)c1ccc(O)cc1,phenolphthalein,False,False
COc1ccc(CNC(=O)c2sc3nc(C)cc(C)c3c2N)cc1,VU152100,False,False
CCCOc1ccc(Br)cc1-c1cc([nH]c1-c1ccncc1)-c1ccc(Cl)cc1,L-168049,False,False
C[C@]12[C@@H]3CC[C@@H](O3)[C@@]1(C)C(=O)OC2=O,cantharidin,False,False
OC[C@H]1O[C@@H](Oc2cc(O)cc(O)c2C(=O)CCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,phlorizin,False,False
CC(C)(C)c1ccc(cc1)C(=O)CCCN1CCC(CC1)OC(c1ccccc1)c1ccccc1,ebastine,False,False
"C[C@]12CC[C@H]3[C@@H](CC[C@H]4C(=O)C(=O)CC[C@]34C)[C@@H]1CCC2=O |a:1,4,5,15,17,&1:8|",formestane,False,False
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,timolol,False,False
CCCN(C\C=C\I)[C@H]1CCc2cccc(O)c2C1 |&1:8|,8-hydroxy-PIPAT,False,False
"C[N@@+]1([O-])[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)c1ccccc1 |&1:3,6,8,&2:1,&3:13|",atropine-oxide,False,False
OC(=O)Cc1sc(nc1-c1ccc(Cl)cc1)-c1ccccc1,fentiazac,False,False
Cc1nc2c(OCc3ccccc3)cccn2c1CC#N,SCH-28080,False,False
[H][C@]12[C@@H](O)CCN1C[C@H](OC(=O)CCC)[C@@H](O)[C@@H]2O,celgosivir,False,False
"C\N=C(\NS(=O)(=O)c1ccc(Cl)cc1)N1C[C@@H](C(=N1)c1ccc(Cl)cc1)c1ccccc1 |&1:16,r,c:18|",SLV-319-(+/-),False,False
O=c1cccc2[C@H]3CNC[C@H](C3)Cn12,cytisine,False,False
COc1ccc(CCN2CCC(CC2)Nc2nc3ccccc3n2Cc2ccc(F)cc2)cc1,astemizole,False,False
CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@@H]12,quinpirol-(-),False,False
OC(=O)CC[Ge](=O)O[Ge](=O)CCC(O)=O,propagermanium,False,False
[H][C@]12[C@H](C)O[C@H](C)CN1c1c(CC22C(=O)NC(=O)NC2=O)cc2c(noc2c1F)N1[C@@H](C)COC1=O,zoliflodacin,True,False
CN\C(NCCSCc1csc(CN(C)C)n1)=C/[N+]([O-])=O,nizatidine,False,False
Cc1ccc(cc1)-c1ccc(F)cc1COc1ccc(CCC(O)=O)cc1,TUG-891,False,False
COc1c(cc(cc1C(C)(C)C)-n1ccc(=O)[nH]c1=O)-c1ccc2cc(NS(C)(=O)=O)ccc2c1,dasabuvir,False,False
C[C@@H](OC(=O)Nc1c(C)noc1-c1ccc(cc1)-c1ccc(cc1)C1(CC1)C(O)=O)c1ccccc1,BMS-986020,False,False
CNC(=O)c1nn(C)c-2c1C(C)(C)Cc1cnc(Nc3ccc(cc3)N3CCN(C)CC3)nc-21,PHA-848125,False,False
CC(C)Cc1ccc(cc1)[C@@H](C)C(=O)NO |r|,ibuproxam,False,False
Cc1cc(Cn2nnc3c(nc(N)nc23)-c2ccco2)ccc1N,vipadenant,False,False
CN(C)c1ccc(\C=C2/C(=O)Nc3ccccc23)cc1,SU4312,False,False
CCN(CC)c1cc(C)nc2ncnn12,trapidil,False,False
CCN(CC)CCN(Cc1ccc(cc1)-c1ccc(cc1)C(F)(F)F)C(=O)Cn1c2CCCc2c(=O)nc1SCc1ccc(F)cc1,darapladib,False,False
CN(CS(O)(=O)=O)c1c(C)n(C)n(-c2ccccc2)c1=O,metamizole,False,False
CCCCOc1c(cnc2n[nH]cc12)C(=O)c1c(F)cc(C)cc1F,BMS-265246,False,False
COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCO,OSI-420,False,False
Cc1nccc2c3ccccc3[nH]c12,harmane,False,False
"C[C@@H](O)CC(C)(C)O |&1:1,r|",hexylene-glycol,False,False
Fc1ccc(CN2CCC(CC2)Nc2ncnc3sc(Cl)cc23)cc1C#N,PRX-08066,False,False
C[C@@]12C[C@@]3(O)O[C@@H](O1)[C@]1(COC(=O)c4ccccc4)[C@H]3C[C@]21O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,paeoniflorin,False,False
Cn1c(CNc2ccc(cc2)C(N)=N)nc2cc(ccc12)C(=O)N(CCC(O)=O)c1ccccn1,dabigatran,False,False
"COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1OC(F)F)C(=O)OC |c:4,9|",riodipine,False,False
C[C@]1(Cn2ccnn2)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,tazobactam,False,False
Cn1cnnc1Sc1c(ncn1C)[N+]([O-])=O,MNITMT,False,False
O=c1nc2[nH][nH]cc2c(=O)[nH]1,oxypurinol,False,False
Oc1ccc(\C=C(/C#N)C(=O)NCCCc2ccccc2)cc1O,AG-555,False,False
NC(=O)c1nnn(Cc2cc(Cl)c(C(=O)c3ccc(Cl)cc3)c(Cl)c2)c1N,carboxyamidotriazole,False,False
